energy,theta,cx
1.21,12.0,27632.44
1.21,14.0,14611.44
1.21,16.0,8378.373
1.21,18.0,5112.606
1.21,20.0,3278.545
1.21,22.0,2190.327
1.21,24.0,1515.208
1.21,26.0,1080.641
1.21,28.0,792.1108
1.21,30.0,595.4105
1.21,32.0,458.2178
1.21,34.0,360.6023
1.21,36.0,289.9127
1.21,38.0,237.9111
1.21,40.0,199.1121
1.21,42.0,169.7901
1.21,44.0,147.3694
1.21,46.0,130.0411
1.21,48.0,116.5168
1.21,50.0,105.8674
1.21,52.0,97.41469
1.21,54.0,90.65915
1.21,56.0,85.22923
1.21,58.0,80.84633
1.21,60.0,77.30011
1.21,62.0,74.43069
1.21,64.0,72.11589
1.21,66.0,70.26183
1.21,68.0,68.79606
1.21,70.0,67.66242
1.21,72.0,66.81718
1.21,74.0,66.22615
1.21,76.0,65.86246
1.21,78.0,65.70484
1.21,80.0,65.73633
1.21,82.0,65.94326
1.21,84.0,66.31447
1.21,86.0,66.84064
1.21,88.0,67.51387
1.21,90.0,68.32723
1.21,92.0,69.27452
1.21,94.0,70.34997
1.21,96.0,71.54809
1.21,98.0,72.86351
1.21,100.0,74.29086
1.21,102.0,75.82469
1.21,104.0,77.4594
1.21,106.0,79.18919
1.21,108.0,81.008
1.21,110.0,82.90956
1.21,112.0,84.88728
1.21,114.0,86.93431
1.21,116.0,89.04355
1.21,118.0,91.20761
1.21,120.0,93.41887
1.21,122.0,95.66947
1.21,124.0,97.95136
1.21,126.0,100.2563
1.21,128.0,102.5759
1.21,130.0,104.9016
1.21,132.0,107.2248
1.21,134.0,109.537
1.21,136.0,111.8294
1.21,138.0,114.0933
1.21,140.0,116.3202
1.21,142.0,118.5016
1.21,144.0,120.6291
1.21,146.0,122.6945
1.21,148.0,124.6897
1.21,150.0,126.607
1.21,152.0,128.4389
1.21,154.0,130.1783
1.21,156.0,131.8181
1.21,158.0,133.3521
1.21,160.0,134.774
1.21,162.0,136.0783
1.21,164.0,137.2597
1.21,166.0,138.3136
1.21,168.0,139.2356
1.21,170.0,140.0222
1.21,172.0,140.6701
1.21,174.0,141.1767
1.21,176.0,141.54
1.21,178.0,141.7586
1.31,2.0,32496740.0
1.31,4.0,2016940.0
1.31,6.0,393625.9
1.31,8.0,122486.4
1.31,10.0,49141.64
1.31,12.0,23132.46
1.31,14.0,12153.58
1.31,16.0,6919.727
1.31,18.0,4190.549
1.31,20.0,2666.137
1.31,22.0,1767.149
1.31,24.0,1213.199
1.31,26.0,859.2858
1.31,28.0,626.2178
1.31,30.0,468.7285
1.31,32.0,359.9232
1.31,34.0,283.2845
1.31,36.0,228.3731
1.31,38.0,188.4239
1.31,40.0,158.956
1.31,42.0,136.9431
1.31,44.0,120.3068
1.31,46.0,107.5973
1.31,48.0,97.79053
1.31,50.0,90.15388
1.31,52.0,84.15833
1.31,54.0,79.4183
1.31,56.0,75.65063
1.31,58.0,72.64606
1.31,60.0,70.24916
1.31,62.0,68.34401
1.31,64.0,66.84392
1.31,66.0,65.68391
1.31,68.0,64.81528
1.31,70.0,64.2015
1.31,72.0,63.81517
1.31,74.0,63.63577
1.31,76.0,63.64792
1.31,78.0,63.84003
1.31,80.0,64.20336
1.31,82.0,64.73114
1.31,84.0,65.41809
1.31,86.0,66.25982
1.31,88.0,67.25259
1.31,90.0,68.39292
1.31,92.0,69.67745
1.31,94.0,71.10273
1.31,96.0,72.66507
1.31,98.0,74.36049
1.31,100.0,76.18463
1.31,102.0,78.13266
1.31,104.0,80.1993
1.31,106.0,82.37876
1.31,108.0,84.66474
1.31,110.0,87.05043
1.31,112.0,89.52854
1.31,114.0,92.09128
1.31,116.0,94.73039
1.31,118.0,97.43721
1.31,120.0,100.2026
1.31,122.0,103.0172
1.31,124.0,105.8712
1.31,126.0,108.7545
1.31,128.0,111.6567
1.31,130.0,114.5675
1.31,132.0,117.476
1.31,134.0,120.3716
1.31,136.0,123.2433
1.31,138.0,126.0804
1.31,140.0,128.8721
1.31,142.0,131.6075
1.31,144.0,134.2763
1.31,146.0,136.868
1.31,148.0,139.3724
1.31,150.0,141.7798
1.31,152.0,144.0806
1.31,154.0,146.2657
1.31,156.0,148.3264
1.31,158.0,150.2544
1.31,160.0,152.0421
1.31,162.0,153.6821
1.31,164.0,155.1679
1.31,166.0,156.4934
1.31,168.0,157.6534
1.31,170.0,158.643
1.31,172.0,159.4583
1.31,174.0,160.0958
1.31,176.0,160.5531
1.31,178.0,160.8282
1.41,2.0,28034720.0
1.41,4.0,1736670.0
1.41,6.0,337848.1
1.41,8.0,104669.8
1.41,10.0,41763.37
1.41,12.0,19531.54
1.41,14.0,10185.76
1.41,16.0,5752.108
1.41,18.0,3453.228
1.41,20.0,2177.447
1.41,22.0,1430.571
1.41,24.0,974.1137
1.41,26.0,685.1346
1.41,28.0,496.7304
1.41,30.0,370.8095
1.41,32.0,284.8389
1.41,34.0,225.0468
1.41,36.0,182.7753
1.41,38.0,152.4472
1.41,40.0,130.3922
1.41,42.0,114.1503
1.41,44.0,102.0452
1.41,46.0,92.91893
1.41,48.0,85.96182
1.41,50.0,80.60189
1.41,52.0,76.43168
1.41,54.0,73.15904
1.41,56.0,70.57351
1.41,58.0,68.52303
1.41,60.0,66.89764
1.41,62.0,65.61802
1.41,64.0,64.62715
1.41,66.0,63.88437
1.41,68.0,63.36104
1.41,70.0,63.0373
1.41,72.0,62.89972
1.41,74.0,62.93952
1.41,76.0,63.15124
1.41,78.0,63.5317
1.41,80.0,64.07925
1.41,82.0,64.79321
1.41,84.0,65.67335
1.41,86.0,66.71963
1.41,88.0,67.93186
1.41,90.0,69.30956
1.41,92.0,70.85174
1.41,94.0,72.55687
1.41,96.0,74.4227
1.41,98.0,76.44629
1.41,100.0,78.62391
1.41,102.0,80.95104
1.41,104.0,83.42237
1.41,106.0,86.03181
1.41,108.0,88.77244
1.41,110.0,91.63663
1.41,112.0,94.616
1.41,114.0,97.70145
1.41,116.0,100.8833
1.41,118.0,104.151
1.41,120.0,107.4939
1.41,122.0,110.9004
1.41,124.0,114.3587
1.41,126.0,117.8563
1.41,128.0,121.3808
1.41,130.0,124.9191
1.41,132.0,128.4581
1.41,134.0,131.9844
1.41,136.0,135.4847
1.41,138.0,138.9456
1.41,140.0,142.3535
1.41,142.0,145.6952
1.41,144.0,148.9576
1.41,146.0,152.1276
1.41,148.0,155.1927
1.41,150.0,158.1406
1.41,152.0,160.9594
1.41,154.0,163.6376
1.41,156.0,166.1644
1.41,158.0,168.5294
1.41,160.0,170.723
1.41,162.0,172.736
1.41,164.0,174.5603
1.41,166.0,176.1883
1.41,168.0,177.6131
1.41,170.0,178.829
1.41,172.0,179.8308
1.41,174.0,180.6143
1.41,176.0,181.1763
1.41,178.0,181.5145
1.51,2.0,24427530.0
1.51,4.0,1509839.0
1.51,6.0,292646.3
1.51,8.0,90213.87
1.51,10.0,35771.71
1.51,12.0,16606.59
1.51,14.0,8588.288
1.51,16.0,4805.832
1.51,18.0,2857.487
1.51,20.0,1784.419
1.51,22.0,1161.636
1.51,24.0,784.731
1.51,26.0,548.7246
1.51,28.0,396.727
1.51,30.0,296.4983
1.51,32.0,229.0665
1.51,34.0,182.903
1.51,36.0,150.8072
1.51,38.0,128.1742
1.51,40.0,111.9987
1.51,42.0,100.2848
1.51,44.0,91.68717
1.51,46.0,85.28791
1.51,48.0,80.45432
1.51,50.0,76.74706
1.51,52.0,73.85952
1.51,54.0,71.57724
1.51,56.0,69.75039
1.51,58.0,68.27484
1.51,60.0,67.07896
1.51,62.0,66.11434
1.51,64.0,65.34923
1.51,66.0,64.76378
1.51,68.0,64.34661
1.51,70.0,64.09232
1.51,72.0,63.99967
1.51,74.0,64.07016
1.51,76.0,64.30707
1.51,78.0,64.71467
1.51,80.0,65.29765
1.51,82.0,66.06068
1.51,84.0,67.00811
1.51,86.0,68.1437
1.51,88.0,69.47046
1.51,90.0,70.99048
1.51,92.0,72.70485
1.51,94.0,74.6136
1.51,96.0,76.71566
1.51,98.0,79.00882
1.51,100.0,81.4897
1.51,102.0,84.15381
1.51,104.0,86.99552
1.51,106.0,90.00813
1.51,108.0,93.18383
1.51,110.0,96.51383
1.51,112.0,99.98833
1.51,114.0,103.5966
1.51,116.0,107.3272
1.51,118.0,111.1675
1.51,120.0,115.1046
1.51,122.0,119.1246
1.51,124.0,123.2132
1.51,126.0,127.3554
1.51,128.0,131.5358
1.51,130.0,135.7387
1.51,132.0,139.948
1.51,134.0,144.1475
1.51,136.0,148.3207
1.51,138.0,152.4513
1.51,140.0,156.5227
1.51,142.0,160.5186
1.51,144.0,164.423
1.51,146.0,168.2198
1.51,148.0,171.8936
1.51,150.0,175.4292
1.51,152.0,178.8121
1.51,154.0,182.0281
1.51,156.0,185.0638
1.51,158.0,187.9064
1.51,160.0,190.5442
1.51,162.0,192.9658
1.51,164.0,195.161
1.51,166.0,197.1206
1.51,168.0,198.8362
1.51,170.0,200.3004
1.51,172.0,201.5071
1.51,174.0,202.451
1.51,176.0,203.1281
1.51,178.0,203.5355
1.61,2.0,21469610.0
1.61,4.0,1323636.0
1.61,6.0,255501.6
1.61,8.0,78326.46
1.61,10.0,30844.6
1.61,12.0,14203.68
1.61,14.0,7278.926
1.61,16.0,4033.257
1.61,18.0,2373.979
1.61,20.0,1468.088
1.61,22.0,947.6112
1.61,24.0,636.233
1.61,26.0,443.7921
1.61,28.0,321.6639
1.61,30.0,242.4417
1.61,32.0,190.0955
1.61,34.0,154.9515
1.61,36.0,131.0146
1.61,38.0,114.4848
1.61,40.0,102.9075
1.61,42.0,94.67167
1.61,44.0,88.70657
1.61,46.0,84.29373
1.61,48.0,80.94781
1.61,50.0,78.34012
1.61,52.0,76.24836
1.61,54.0,74.52325
1.61,56.0,73.06605
1.61,58.0,71.81312
1.61,60.0,70.7254
1.61,62.0,69.78095
1.61,64.0,68.96973
1.61,66.0,68.28988
1.61,68.0,67.74511
1.61,70.0,67.34268
1.61,72.0,67.09211
1.61,74.0,67.00406
1.61,76.0,67.08961
1.61,78.0,67.35974
1.61,80.0,67.82482
1.61,82.0,68.49442
1.61,84.0,69.37698
1.61,86.0,70.47972
1.61,88.0,71.80848
1.61,90.0,73.36766
1.61,92.0,75.16014
1.61,94.0,77.18729
1.61,96.0,79.44893
1.61,98.0,81.94333
1.61,100.0,84.66726
1.61,102.0,87.616
1.61,104.0,90.78335
1.61,106.0,94.16172
1.61,108.0,97.74215
1.61,110.0,101.5144
1.61,112.0,105.467
1.61,114.0,109.5874
1.61,116.0,113.8617
1.61,118.0,118.2753
1.61,120.0,122.8125
1.61,122.0,127.4568
1.61,124.0,132.191
1.61,126.0,136.9971
1.61,128.0,141.8568
1.61,130.0,146.751
1.61,132.0,151.6605
1.61,134.0,156.5656
1.61,136.0,161.4466
1.61,138.0,166.2835
1.61,140.0,171.0566
1.61,142.0,175.7461
1.61,144.0,180.3325
1.61,146.0,184.7966
1.61,148.0,189.1195
1.61,150.0,193.2829
1.61,152.0,197.2691
1.61,154.0,201.0611
1.61,156.0,204.6426
1.61,158.0,207.9981
1.61,160.0,211.1131
1.61,162.0,213.9742
1.61,164.0,216.5687
1.61,166.0,218.8855
1.61,168.0,220.9144
1.61,170.0,222.6464
1.61,172.0,224.0741
1.61,174.0,225.191
1.61,176.0,225.9924
1.61,178.0,226.4746
1.71,2.0,19013810.0
1.71,4.0,1168908.0
1.71,6.0,224619.3
1.71,8.0,68445.39
1.71,10.0,26754.51
1.71,12.0,12214.58
1.71,14.0,6200.156
1.71,16.0,3401.247
1.71,18.0,1982.403
1.71,20.0,1215.41
1.71,22.0,779.7819
1.71,24.0,522.613
1.71,26.0,366.0882
1.71,28.0,268.4699
1.71,30.0,206.3787
1.71,32.0,166.236
1.71,34.0,139.9131
1.71,36.0,122.4189
1.71,38.0,110.6239
1.71,40.0,102.5318
1.71,42.0,96.85247
1.71,44.0,92.74384
1.71,46.0,89.65373
1.71,48.0,87.21986
1.71,50.0,85.20603
1.71,52.0,83.46062
1.71,54.0,81.88913
1.71,56.0,80.43588
1.71,58.0,79.07163
1.71,60.0,77.78503
1.71,62.0,76.57682
1.71,64.0,75.4557
1.71,66.0,74.43546
1.71,68.0,73.53298
1.71,70.0,72.76672
1.71,72.0,72.15573
1.71,74.0,71.71885
1.71,76.0,71.47422
1.71,78.0,71.43883
1.71,80.0,71.62826
1.71,82.0,72.05648
1.71,84.0,72.7357
1.71,86.0,73.67624
1.71,88.0,74.88651
1.71,90.0,76.37296
1.71,92.0,78.14004
1.71,94.0,80.19022
1.71,96.0,82.52401
1.71,98.0,85.13998
1.71,100.0,88.03481
1.71,102.0,91.20333
1.71,104.0,94.63856
1.71,106.0,98.33182
1.71,108.0,102.2728
1.71,110.0,106.4495
1.71,112.0,110.8485
1.71,114.0,115.4552
1.71,116.0,120.2532
1.71,118.0,125.2252
1.71,120.0,130.3528
1.71,122.0,135.6166
1.71,124.0,140.996
1.71,126.0,146.4699
1.71,128.0,152.0165
1.71,130.0,157.6132
1.71,132.0,163.2371
1.71,134.0,168.8651
1.71,136.0,174.4735
1.71,138.0,180.0388
1.71,140.0,185.5374
1.71,142.0,190.9457
1.71,144.0,196.2406
1.71,146.0,201.3992
1.71,148.0,206.399
1.71,150.0,211.2182
1.71,152.0,215.8358
1.71,154.0,220.2312
1.71,156.0,224.3852
1.71,158.0,228.2792
1.71,160.0,231.8959
1.71,162.0,235.2192
1.71,164.0,238.2342
1.71,166.0,240.9274
1.71,168.0,243.2866
1.71,170.0,245.3011
1.71,172.0,246.962
1.71,174.0,248.2616
1.71,176.0,249.1942
1.71,178.0,249.7554
1.81,2.0,16952600.0
1.81,4.0,1038984.0
1.81,6.0,198696.9
1.81,8.0,60164.35
1.81,10.0,23337.81
1.81,12.0,10561.86
1.81,14.0,5311.022
1.81,16.0,2886.291
1.81,18.0,1668.394
1.81,20.0,1017.151
1.81,22.0,651.9674
1.81,24.0,439.5874
1.81,26.0,312.5541
1.81,28.0,234.9034
1.81,30.0,186.6281
1.81,32.0,156.2006
1.81,34.0,136.7833
1.81,36.0,124.2232
1.81,38.0,115.9493
1.81,40.0,110.3474
1.81,42.0,106.3939
1.81,44.0,103.4369
1.81,46.0,101.0626
1.81,48.0,99.01088
1.81,50.0,97.12248
1.81,52.0,95.30468
1.81,54.0,93.50876
1.81,56.0,91.71518
1.81,58.0,89.92362
1.81,60.0,88.14622
1.81,62.0,86.40303
1.81,64.0,84.71883
1.81,66.0,83.12095
1.81,68.0,81.63773
1.81,70.0,80.29746
1.81,72.0,79.12762
1.81,74.0,78.15436
1.81,76.0,77.40209
1.81,78.0,76.89326
1.81,80.0,76.64814
1.81,82.0,76.6847
1.81,84.0,77.01853
1.81,86.0,77.66279
1.81,88.0,78.6282
1.81,90.0,79.92299
1.81,92.0,81.55299
1.81,94.0,83.52156
1.81,96.0,85.82973
1.81,98.0,88.47618
1.81,100.0,91.45731
1.81,102.0,94.76734
1.81,104.0,98.39835
1.81,106.0,102.3404
1.81,108.0,106.5815
1.81,110.0,111.108
1.81,112.0,115.9042
1.81,114.0,120.953
1.81,116.0,126.2356
1.81,118.0,131.7319
1.81,120.0,137.4203
1.81,122.0,143.2782
1.81,124.0,149.2818
1.81,126.0,155.4063
1.81,128.0,161.6263
1.81,130.0,167.9155
1.81,132.0,174.2472
1.81,134.0,180.5941
1.81,136.0,186.9289
1.81,138.0,193.2238
1.81,140.0,199.4514
1.81,142.0,205.584
1.81,144.0,211.5945
1.81,146.0,217.4561
1.81,148.0,223.1425
1.81,150.0,228.6281
1.81,152.0,233.8882
1.81,154.0,238.8987
1.81,156.0,243.637
1.81,158.0,248.0813
1.81,160.0,252.2113
1.81,162.0,256.0079
1.81,164.0,259.4538
1.81,166.0,262.533
1.81,168.0,265.2311
1.81,170.0,267.5358
1.81,172.0,269.4362
1.81,174.0,270.9236
1.81,176.0,271.991
1.81,178.0,272.6334
1.91,2.0,15205940.0
1.91,4.0,928915.9
1.91,6.0,176771.7
1.91,8.0,53184.49
1.91,10.0,20474.59
1.91,12.0,9188.912
1.91,14.0,4581.576
1.91,16.0,2471.145
1.91,18.0,1421.326
1.91,20.0,866.394
1.91,22.0,559.4434
1.91,24.0,383.7915
1.91,26.0,280.7018
1.91,28.0,219.0608
1.91,30.0,181.6889
1.91,32.0,158.7734
1.91,34.0,144.5535
1.91,36.0,135.5731
1.91,38.0,129.7251
1.91,40.0,125.7108
1.91,42.0,122.7267
1.91,44.0,120.2777
1.91,46.0,118.0633
1.91,48.0,115.9074
1.91,50.0,113.7139
1.91,52.0,111.4384
1.91,54.0,109.0698
1.91,56.0,106.6185
1.91,58.0,104.108
1.91,60.0,101.57
1.91,62.0,99.04084
1.91,64.0,96.55878
1.91,66.0,94.16267
1.91,68.0,91.89071
1.91,70.0,89.77966
1.91,72.0,87.86438
1.91,74.0,86.17738
1.91,76.0,84.74867
1.91,78.0,83.60551
1.91,80.0,82.77234
1.91,82.0,82.2707
1.91,84.0,82.11923
1.91,86.0,82.33358
1.91,88.0,82.92651
1.91,90.0,83.90783
1.91,92.0,85.28449
1.91,94.0,87.06061
1.91,96.0,89.23753
1.91,98.0,91.81389
1.91,100.0,94.7857
1.91,102.0,98.14641
1.91,104.0,101.887
1.91,106.0,105.9962
1.91,108.0,110.4603
1.91,110.0,115.2636
1.91,112.0,120.3883
1.91,114.0,125.8147
1.91,116.0,131.5213
1.91,118.0,137.4851
1.91,120.0,143.6813
1.91,122.0,150.084
1.91,124.0,156.6659
1.91,126.0,163.3986
1.91,128.0,170.2528
1.91,130.0,177.1985
1.91,132.0,184.2049
1.91,134.0,191.2407
1.91,136.0,198.2745
1.91,138.0,205.2744
1.91,140.0,212.2086
1.91,142.0,219.0457
1.91,144.0,225.7541
1.91,146.0,232.3031
1.91,148.0,238.6623
1.91,150.0,244.8023
1.91,152.0,250.6945
1.91,154.0,256.3112
1.91,156.0,261.6261
1.91,158.0,266.6143
1.91,160.0,271.2522
1.91,162.0,275.5178
1.91,164.0,279.3909
1.91,166.0,282.8531
1.91,168.0,285.8879
1.91,170.0,288.4809
1.91,172.0,290.6195
1.91,174.0,292.2936
1.91,176.0,293.4951
1.91,178.0,294.2184
2.01,2.0,13713300.0
2.01,4.0,834971.5
2.01,6.0,158120.0
2.01,8.0,47281.31
2.01,10.0,18074.68
2.01,12.0,8052.932
2.01,14.0,3988.936
2.01,16.0,2142.393
2.01,18.0,1232.722
2.01,20.0,757.4235
2.01,22.0,498.1333
2.01,24.0,352.17
2.01,26.0,268.14
2.01,28.0,219.0
2.01,30.0,189.9334
2.01,32.0,172.5545
2.01,34.0,161.9948
2.01,36.0,155.3726
2.01,38.0,150.9609
2.01,40.0,147.7189
2.01,42.0,145.0219
2.01,44.0,142.5011
2.01,46.0,139.9476
2.01,48.0,137.2526
2.01,50.0,134.3705
2.01,52.0,131.2956
2.01,54.0,128.0468
2.01,56.0,124.6585
2.01,58.0,121.1734
2.01,60.0,117.639
2.01,62.0,114.1048
2.01,64.0,110.6202
2.01,66.0,107.2336
2.01,68.0,103.9914
2.01,70.0,100.9374
2.01,72.0,98.11275
2.01,74.0,95.55543
2.01,76.0,93.3002
2.01,78.0,91.3785
2.01,80.0,89.81838
2.01,82.0,88.64449
2.01,84.0,87.87808
2.01,86.0,87.53698
2.01,88.0,87.63569
2.01,90.0,88.18534
2.01,92.0,89.19381
2.01,94.0,90.66577
2.01,96.0,92.60275
2.01,98.0,95.00319
2.01,100.0,97.86261
2.01,102.0,101.1736
2.01,104.0,104.9261
2.01,106.0,109.1072
2.01,108.0,113.7015
2.01,110.0,118.6914
2.01,112.0,124.0569
2.01,114.0,129.7756
2.01,116.0,135.8234
2.01,118.0,142.1742
2.01,120.0,148.8004
2.01,122.0,155.6725
2.01,124.0,162.7598
2.01,126.0,170.0303
2.01,128.0,177.451
2.01,130.0,184.988
2.01,132.0,192.6065
2.01,134.0,200.2713
2.01,136.0,207.9467
2.01,138.0,215.5969
2.01,140.0,223.186
2.01,142.0,230.6781
2.01,144.0,238.0379
2.01,146.0,245.2304
2.01,148.0,252.2212
2.01,150.0,258.977
2.01,152.0,265.4653
2.01,154.0,271.6549
2.01,156.0,277.5159
2.01,158.0,283.0199
2.01,160.0,288.1401
2.01,162.0,292.8517
2.01,164.0,297.1316
2.01,166.0,300.9589
2.01,168.0,304.3148
2.01,170.0,307.1829
2.01,172.0,309.549
2.01,174.0,311.4015
2.01,176.0,312.7313
2.01,178.0,313.5319
2.11,2.0,12428200.0
2.11,4.0,754289.0
2.11,6.0,142185.8
2.11,8.0,42281.5
2.11,10.0,16067.67
2.11,12.0,7119.882
2.11,14.0,3514.403
2.11,16.0,1888.673
2.11,18.0,1095.071
2.11,20.0,684.909
2.11,22.0,464.0203
2.11,24.0,341.5398
2.11,26.0,272.2411
2.11,28.0,232.4798
2.11,30.0,209.4006
2.11,32.0,195.7945
2.11,34.0,187.523
2.11,36.0,182.1714
2.11,38.0,178.3188
2.11,40.0,175.1305
2.11,42.0,172.1232
2.11,44.0,169.0279
2.11,46.0,165.7066
2.11,48.0,162.1029
2.11,50.0,158.2101
2.11,52.0,154.052
2.11,54.0,149.6708
2.11,56.0,145.1188
2.11,58.0,140.4537
2.11,60.0,135.7352
2.11,62.0,131.0229
2.11,64.0,126.375
2.11,66.0,121.8474
2.11,68.0,117.4928
2.11,70.0,113.361
2.11,72.0,109.4981
2.11,74.0,105.9465
2.11,76.0,102.7449
2.11,78.0,99.92822
2.11,80.0,97.52746
2.11,82.0,95.56987
2.11,84.0,94.07886
2.11,86.0,93.07406
2.11,88.0,92.57138
2.11,90.0,92.583
2.11,92.0,93.11753
2.11,94.0,94.18
2.11,96.0,95.77197
2.11,98.0,97.89163
2.11,100.0,100.5339
2.11,102.0,103.6905
2.11,104.0,107.3502
2.11,106.0,111.4987
2.11,108.0,116.119
2.11,110.0,121.1914
2.11,112.0,126.6937
2.11,114.0,132.6013
2.11,116.0,138.8874
2.11,118.0,145.5231
2.11,120.0,152.4778
2.11,122.0,159.7189
2.11,124.0,167.2124
2.11,126.0,174.923
2.11,128.0,182.8139
2.11,130.0,190.8477
2.11,132.0,198.9857
2.11,134.0,207.1891
2.11,136.0,215.4181
2.11,138.0,223.633
2.11,140.0,231.794
2.11,142.0,239.8612
2.11,144.0,247.7954
2.11,146.0,255.5577
2.11,148.0,263.1098
2.11,150.0,270.4147
2.11,152.0,277.4361
2.11,154.0,284.1393
2.11,156.0,290.491
2.11,158.0,296.4595
2.11,160.0,302.0149
2.11,162.0,307.1295
2.11,164.0,311.7775
2.11,166.0,315.9356
2.11,168.0,319.5829
2.11,170.0,322.7008
2.11,172.0,325.2737
2.11,174.0,327.2885
2.11,176.0,328.735
2.11,178.0,329.6058
2.21,2.0,11314450.0
2.21,4.0,684632.6
2.21,6.0,128531.1
2.21,8.0,38046.22
2.21,10.0,14395.75
2.21,12.0,6360.864
2.21,14.0,3141.428
2.21,16.0,1699.435
2.21,18.0,1001.041
2.21,20.0,643.3846
2.21,22.0,452.7935
2.21,24.0,348.3476
2.21,26.0,289.9738
2.21,28.0,256.8457
2.21,30.0,237.7197
2.21,32.0,226.3445
2.21,34.0,219.1693
2.21,36.0,214.1511
2.21,38.0,210.1098
2.21,40.0,206.3705
2.21,42.0,202.5584
2.21,44.0,198.4794
2.21,46.0,194.0488
2.21,48.0,189.2483
2.21,50.0,184.0996
2.21,52.0,178.6478
2.21,54.0,172.9514
2.21,56.0,167.0759
2.21,58.0,161.0896
2.21,60.0,155.0606
2.21,62.0,149.0561
2.21,64.0,143.1405
2.21,66.0,137.375
2.21,68.0,131.8175
2.21,70.0,126.5219
2.21,72.0,121.538
2.21,74.0,116.9118
2.21,76.0,112.6849
2.21,78.0,108.8948
2.21,80.0,105.575
2.21,82.0,102.7547
2.21,84.0,100.4589
2.21,86.0,98.70866
2.21,88.0,97.52093
2.21,90.0,96.90869
2.21,92.0,96.88101
2.21,94.0,97.44313
2.21,96.0,98.59653
2.21,98.0,100.3391
2.21,100.0,102.665
2.21,102.0,105.5654
2.21,104.0,109.0276
2.21,106.0,113.0363
2.21,108.0,117.5727
2.21,110.0,122.6155
2.21,112.0,128.1404
2.21,114.0,134.1208
2.21,116.0,140.5275
2.21,118.0,147.3291
2.21,120.0,154.4922
2.21,122.0,161.9815
2.21,124.0,169.7601
2.21,126.0,177.7894
2.21,128.0,186.0297
2.21,130.0,194.44
2.21,132.0,202.9785
2.21,134.0,211.6026
2.21,136.0,220.2693
2.21,138.0,228.9353
2.21,140.0,237.557
2.21,142.0,246.0912
2.21,144.0,254.4949
2.21,146.0,262.7256
2.21,148.0,270.7416
2.21,150.0,278.5024
2.21,152.0,285.9684
2.21,154.0,293.1014
2.21,156.0,299.8652
2.21,158.0,306.2248
2.21,160.0,312.1478
2.21,162.0,317.6035
2.21,164.0,322.5638
2.21,166.0,327.003
2.21,168.0,330.8982
2.21,170.0,334.2291
2.21,172.0,336.9783
2.21,174.0,339.1316
2.21,176.0,340.6777
2.21,178.0,341.6087
2.31,2.0,10343480.0
2.31,4.0,624220.8
2.31,6.0,116800.1
2.31,8.0,34459.6
2.31,10.0,13008.88
2.31,12.0,5749.765
2.31,14.0,2854.363
2.31,16.0,1564.254
2.31,18.0,943.093
2.31,20.0,627.0407
2.31,22.0,459.7505
2.31,24.0,368.6412
2.31,26.0,317.9202
2.31,28.0,289.0772
2.31,30.0,272.1775
2.31,32.0,261.7371
2.31,34.0,254.6693
2.31,36.0,249.2195
2.31,38.0,244.3912
2.31,40.0,239.6287
2.31,42.0,234.6364
2.31,44.0,229.2739
2.31,46.0,223.4933
2.31,48.0,217.3023
2.31,50.0,210.7413
2.31,52.0,203.8695
2.31,54.0,196.7557
2.31,56.0,189.4735
2.31,58.0,182.0978
2.31,60.0,174.7024
2.31,62.0,167.3589
2.31,64.0,160.1357
2.31,66.0,153.0977
2.31,68.0,146.3058
2.31,70.0,139.8167
2.31,72.0,133.6829
2.31,74.0,127.9527
2.31,76.0,122.6697
2.31,78.0,117.8734
2.31,80.0,113.5987
2.31,82.0,109.8762
2.31,84.0,106.7322
2.31,86.0,104.1885
2.31,88.0,102.2629
2.31,90.0,100.9689
2.31,92.0,100.3157
2.31,94.0,100.3085
2.31,96.0,100.9489
2.31,98.0,102.2341
2.31,100.0,104.1579
2.31,102.0,106.7105
2.31,104.0,109.8784
2.31,106.0,113.645
2.31,108.0,117.9903
2.31,110.0,122.8914
2.31,112.0,128.3224
2.31,114.0,134.2548
2.31,116.0,140.6575
2.31,118.0,147.497
2.31,120.0,154.7376
2.31,122.0,162.3417
2.31,124.0,170.2699
2.31,126.0,178.4811
2.31,128.0,186.9328
2.31,130.0,195.5812
2.31,132.0,204.3818
2.31,134.0,213.2891
2.31,136.0,222.2569
2.31,138.0,231.239
2.31,140.0,240.1888
2.31,142.0,249.0599
2.31,144.0,257.8063
2.31,146.0,266.3824
2.31,148.0,274.7437
2.31,150.0,282.8463
2.31,152.0,290.6478
2.31,154.0,298.1074
2.31,156.0,305.1858
2.31,158.0,311.8457
2.31,160.0,318.0518
2.31,162.0,323.7713
2.31,164.0,328.9739
2.31,166.0,333.6319
2.31,168.0,337.7204
2.31,170.0,341.2176
2.31,172.0,344.1049
2.31,174.0,346.3668
2.31,176.0,347.9911
2.31,178.0,348.9692
2.41,2.0,9492423.0
2.41,4.0,571605.0
2.41,6.0,106695.8
2.41,8.0,31421.28
2.41,10.0,11861.93
2.41,12.0,5262.069
2.41,14.0,2637.967
2.41,16.0,1472.669
2.41,18.0,913.4891
2.41,20.0,629.8205
2.41,22.0,479.9426
2.41,24.0,398.2426
2.41,26.0,352.4634
2.41,28.0,325.9822
2.41,30.0,309.9145
2.41,32.0,299.3813
2.41,34.0,291.6545
